count_reference,patern,heuristic,score,count_debts,r_master,r_r3.8.2,r_r4.10,r_r4.11,r_r4.12,r_r4.6,r_r4.7,r_r4.8,r_r4.9,d_CODE_DEBT,d_DEFECT_DEBT,d_DESIGN_DEBT,d_TEST_DEBT,d_UNKNOWN_DEBT,i_CODE_DEBT_I,i_COMMENT_ANALYSIS,i_COMPLEX_METHOD,i_DEFECT_DEBT_I,i_DESIGN_DEBT_I,i_DUPLICATED_CODE,i_FEATURE_ENVY,i_GOD_CLASS,i_TEST_DEBT_I,i_UNKNOWN_DEBT_I
-1.0496736535801767,-0.6083090972772516,-0.5170091774025762,-0.614070362947608,-1.0005123935518454,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
-1.0496736535801767,-0.5129505749952072,-0.5170091774025762,-0.523704472223419,-1.0005123935518454,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.577911192113403,-0.5170091774025762,-0.5852639835014594,-1.0005123935518454,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.526795173158708,-0.2799633337109518,-0.5170091774025762,-0.3029156105446375,0.6103125600666256,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5564650293457305,-0.5170091774025762,-0.5649406651997706,-0.03401742138076277,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,0,1
-1.0496736535801767,-0.6255904532544252,-0.014605758469667886,-0.6075197365812297,-1.0005123935518454,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.7343798882323997,-0.5391836733685569,-0.5170091774025762,-0.5485640992838248,-0.6783474028281512,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1.157382703854262,-0.21083790980225708,1.0906817631827304,-0.14308032720500632,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.29724468968812545,-0.5170091774025762,-0.31929217646058333,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.6255904532544252,-0.18207356478063735,-0.6271716156803646,-1.0005123935518454,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.157382703854262,-0.19355655382508333,-0.5170091774025762,-0.22103278096490836,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.526795173158708,-0.3829947780468612,1.827540110950996,-0.2629895428415616,0.6103125600666256,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1.157382703854262,-0.4095735035397543,-0.5170091774025762,-0.4257398549142311,1.254642541514014,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5737463853229042,-0.5170091774025762,-0.5813172311157164,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.5478243513571437,-0.5170091774025762,-0.5567523822417977,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-1.0496736535801767,-0.5391836733685569,-0.5170091774025762,-0.5485640992838248,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0496736535801767,-0.5530087581502957,-0.15974452393917474,-0.5407033476441708,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.42339858832149324,-0.5170091774025762,-0.4388411076469878,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
-1.0496736535801767,-0.5910277413000778,-0.5170091774025762,-0.5976937970316623,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
-1.0496736535801767,-0.48733960543703586,-0.15974452393917474,-0.47847239716357665,-1.0005123935518454,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
