count_reference,patern,heuristic,score,count_debts,r_master,r_rel/1.1,r_rel/1.10.0,r_rel/1.10.2,r_rel/1.2,r_rel/1.3,r_rel/1.4,r_rel/1.5,r_rel/1.6.0,r_rel/1.7.0,r_rel/1.8.0,r_rel/1.9.0,d_BUILD_DEBT,d_CODE_DEBT,d_DEFECT_DEBT,d_DESIGN_DEBT,d_DOCUMENTATION_DEBT,d_TEST_DEBT,d_UNKNOWN_DEBT,i_BRAIN_METHOD,i_BUILD_DEBT_I,i_CODE_DEBT_I,i_COMMENT_ANALYSIS,i_COMPLEX_METHOD,i_DEFECT_DEBT_I,i_DESIGN_DEBT,i_DOCUMENTATION_DEBT_I,i_DUPLICATED_CODE,i_FEATURE_ENVY,i_GOD_CLASS,i_TEST_DEBT_I,i_UNKNOWN_DEBT_I
0.9043217083164113,-0.08163940693277691,-0.08621432578009959,-0.07478358217089653,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,-0.14372799106346568,-0.38540979100155526,-0.16313528766291333,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,-0.16929387864669046,-0.38540979100155526,-0.18695893706368827,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,1.4302468348067325,3.64705051928226,1.5566531220372006,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1
0.9043217083164113,-0.2715574289795896,-0.38540979100155526,-0.28225353466678804,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,0.3184959519019289,1.0357686688003591,0.4124372751028378,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,0.11923542407827499,-0.38540979100155526,0.08190796331648616,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1.9276654053800302,0.6707281419449811,0.4266921860281101,0.6698756305276118,2.0539983531412704,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1
-0.11902198874720749,-0.256948350360604,-0.38540979100155526,-0.2686400207234881,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1.5865508396921573,5.926344175125048,11.006056839093016,6.468007354118503,1.7379694579249954,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,2,0,1
1.9276654053800302,0.2981966371608485,0.38394997671075926,0.28788042927861474,1.7379694579249954,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.3226892041460392,0.7365732035789035,-0.2727240749064781,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,0.6086395578142922,0.04201230217195282,0.5640986271881712,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
0.9043217083164113,-0.20581657519415444,0.1274967208066545,-0.19485477515080224,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.16929387864669046,0.21298113944135608,-0.15646466583069635,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.17842455278355646,-0.21444095373215205,-0.17804208543082678,0.47385387705989457,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,2,0,1
0.9043217083164113,0.01916323553822366,0.09544006381864133,0.03766404300076125,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.46013655443508045,-0.35190736138401035,-0.21444095373215205,-0.3484152124312259,-0.474232808588931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,-0.31538466483654637,-0.38540979100155526,-0.323094076496688,1.105911667492445,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
-0.46013655443508045,-0.39573459724096716,-0.38540979100155526,-0.39796840318483784,-0.474232808588931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.41399594551469915,-0.38540979100155526,-0.4149852956139628,-0.7902617038052062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.39573459724096716,-0.38540979100155526,-0.39796840318483784,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.3829516534493547,-0.38540979100155526,-0.38605657848445035,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.5632071426285384,-0.35190736138401035,-0.38540979100155526,-0.3571278613549379,0.7898827722761698,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,0.02427641305486864,0.015298421348608544,0.034260664514936263,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.11902198874720749,-0.3975607320683403,-0.38540979100155526,-0.3996700924277503,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.17835150739046154,-0.38540979100155526,-0.19539931570853428,1.105911667492445,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,1.109730954445498,0.5976610232975132,1.105099671294912,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,2,0,1
-0.11902198874720749,-0.12911891244448007,0.1274967208066544,-0.09724588017734141,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,-0.256948350360604,0.4547417608926214,-0.2258255193718097,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,-0.15103253037295847,0.25572334875870684,-0.12637880001600332,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.39208232758622075,-0.38540979100155526,-0.39456502469901283,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.3183064805603435,-0.38540979100155526,-0.32581677928534797,1.7379694579249954,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.33729828276502477,-0.38540979100155526,-0.34351434741163794,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,-0.2459915413963648,-0.38540979100155526,-0.2584298852660131,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.5632071426285384,-0.14738026071821206,0.46943439534546094,-0.10391650200955843,0.7898827722761698,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.11902198874720749,-0.23138246277737923,-0.14498486359145699,-0.22031204622477318,0.47385387705989457,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
0.5632071426285384,-0.33364601311027836,-0.38540979100155526,-0.34011096892581294,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.3263414738007856,0.09544006381864115,-0.284295561758283,0.15782498184361937,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1
0.5632071426285384,-0.19120749657516883,-0.38540979100155526,-0.20737920797863824,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.9043217083164113,0.17767173855421736,0.04201230217195282,0.15814364139896603,0.7898827722761698,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.11902198874720749,-0.2715574289795896,-0.38540979100155526,-0.28225353466678804,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.2454362740042844,0.6488145240165026,0.7365732035789035,0.6897513608848299,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,0.0863649971855574,3.54153069003005,0.2799845911915007,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.2642528896700968,-0.38540979100155526,-0.2754467776951381,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
1.2454362740042844,-0.22042565381314003,-0.38540979100155526,-0.23460623586523816,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.2454362740042844,-0.3226892041460392,-0.38540979100155526,-0.329900833468338,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,-0.35190736138401035,-0.38540979100155526,-0.3571278613549379,0.7898827722761698,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.11902198874720749,-0.3811255186219815,-0.38540979100155526,-0.3843548892415379,0.15782498184361937,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
0.5632071426285384,-0.22407792346788644,0.04201230217195282,-0.21622799204178322,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5632071426285384,-0.2971233165628144,-0.38540979100155526,-0.306077184067563,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.9276654053800302,-0.13277118209922648,-0.38540979100155526,-0.15292515220543834,1.7379694579249954,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.3425575510678596,0.7365732035789035,-0.29123845386936603,0.7898827722761698,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.22209257694066548,-0.33729828276502477,-0.38540979100155526,-0.34351434741163794,0.15782498184361937,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.2454362740042844,-0.4176482151694455,0.7365732035789035,-0.36801867250957787,0.47385387705989457,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2454362740042844,-0.3226892041460392,0.21298113944135608,-0.29940656223534606,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2454362740042844,-0.3425575510678596,0.7365732035789035,-0.29123845386936603,0.7898827722761698,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.9276654053800302,-0.09069703567654798,-0.38540979100155526,-0.11371823204873444,1.7379694579249954,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.5632071426285384,0.013319604090629445,0.25572334875870684,0.026773231846121317,0.47385387705989457,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.46013655443508045,-0.09332666982796528,-0.2999253723668536,-0.1074560156348164,0.15782498184361937,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
1.2454362740042844,0.6670758722902347,-0.30994307767560775,0.6001063715681995,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
1.2454362740042844,0.7035985688376987,2.1003168196106277,0.7596567549836756,1.4219405627087203,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,2,0,1
1.2454362740042844,-0.2971233165628144,-0.38540979100155526,-0.306077184067563,1.105911667492445,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2.2687799710679033,3.354415884252634,3.2049357916559114,3.305724200229353,2.370027248357546,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,2,0,1
2.609894536755776,1.6385796004527766,-0.38540979100155526,1.4977134134196832,2.370027248357546,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.46013655443508045,-0.39573459724096716,-0.38540979100155526,-0.39796840318483784,0.7898827722761698,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.609894536755776,0.48402411719434496,0.7258876512495653,0.4784696244848142,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,2,0,1
2.609894536755776,1.3947540783019066,0.7385767446406544,1.3425193544660639,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,2,0,1
2.609894536755776,2.5066510519929004,2.341409594041309,2.52301521605932,2.686056143573821,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1
-0.46013655443508045,-0.3235657488631783,-0.38540979100155526,-0.33071764430493594,0.15782498184361937,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
-0.11902198874720749,-0.39208232758622075,0.0673904889541298,-0.3714901185651194,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5865508396921573,-0.0889439462422697,-0.04347211646274881,-0.07723401468069052,1.4219405627087203,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5865508396921573,-0.36651644000299594,-0.38540979100155526,-0.37074137529823786,1.7379694579249954,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.3811255186219815,-0.38540979100155526,-0.3843548892415379,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.46013655443508045,-0.33729828276502477,0.09544006381864115,-0.310841913947718,-0.474232808588931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.3811255186219815,-0.38540979100155526,-0.3843548892415379,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.46013655443508045,-0.2697312941522164,-0.1489919457149586,-0.26414756112219906,0.15782498184361937,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
-0.46013655443508045,-0.19120749657516883,-0.38540979100155526,-0.20737920797863824,-0.474232808588931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.46013655443508045,-0.3811255186219815,-0.38540979100155526,-0.3843548892415379,-0.474232808588931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.11902198874720749,-0.34825509172926394,0.09544006381864115,-0.32922015777117297,-0.15820391337265582,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5865508396921573,1.1082700465835995,5.095610706928101,1.4534694931039578,1.7379694579249954,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1
1.5865508396921573,-0.27301833684148813,-0.38540979100155526,-0.283614886061118,1.4219405627087203,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9043217083164113,0.7180615566704943,-0.04347211646274881,0.6747764955472002,1.105911667492445,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,1
-0.8012511201229534,-0.41034367585995274,-0.38540979100155526,-0.4115819171281378,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5865508396921573,1.872324858356546,6.651694264887904,2.257823964443837,1.7379694579249954,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,2,0,1
-0.8012511201229534,-0.41034367585995274,-0.38540979100155526,-0.4115819171281378,-0.7902617038052062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.46013655443508045,-0.30252867565183905,-0.06484322112142422,-0.29477796749462404,0.15782498184361937,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.8012511201229534,0.25721817163459393,0.26640890108804455,0.25214495517745245,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.29347104690806797,-0.2999253723668536,-0.293961156658026,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.36651644000299594,-0.38540979100155526,-0.37074137529823786,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.15468480002770488,-0.38540979100155526,-0.1733454231203883,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.35921190069350317,-0.38540979100155526,-0.3639346183265879,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.8012511201229534,-0.38477778827672793,-0.38540979100155526,-0.3877582677273628,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,0.0030932490573395417,-0.09155710194476845,0.003630258142511328,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.38477778827672793,-0.38540979100155526,-0.3877582677273628,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.36651644000299594,-0.38540979100155526,-0.37074137529823786,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.2715574289795896,-0.3052681485315225,-0.2740854263008081,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,0.3307018370880915,-0.09623203108885371,0.3040805108711417,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
-0.8012511201229534,-0.23868700208687202,-0.34266758168420447,-0.24726680383250713,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,0.05349457029283983,-0.17169874441480124,0.03807244841906027,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.37382097931248875,-0.38540979100155526,-0.37754813226988787,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.04599325510245204,-0.10691758341819142,-0.04367670281045609,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
-0.8012511201229534,-0.3829516534493547,-0.38540979100155526,-0.38605657848445035,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.3811255186219815,-0.06484322112142422,-0.3598505641435979,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,1.2565521945663032,0.2931227819113887,1.2483138379784273,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.16564160899194405,-0.2999253723668536,-0.17484290965415128,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,0.016971873745375843,-0.2197837298968209,0.003494123003078307,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
-0.8012511201229534,0.02573732091676722,0.75260153207291,0.08190796331648616,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.16651815370908327,-0.38540979100155526,-0.18437236941446136,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.32999374345553195,-0.22512650606148976,-0.320371373708028,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.06060233372143763,-0.1342993112621193,-0.060080987112132486,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.21458202236554577,-0.25718316304950284,-0.21609185690235014,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.40669140620520633,-0.2999253723668536,-0.40382221418045683,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.41034367585995274,-0.38540979100155526,-0.4115819171281378,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.25329608070585763,-0.2999253723668536,-0.2565239933139511,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.37747324896723516,-0.38540979100155526,-0.3809515107557129,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.14372799106346568,-0.2999253723668536,-0.15877896320105733,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.40669140620520633,-0.38540979100155526,-0.4081785386423128,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.3007755862175608,-0.38540979100155526,-0.309480562553388,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8012511201229534,-0.4030391365504599,-0.38540979100155526,-0.4047751601564878,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8012511201229534,-0.41034367585995274,-0.38540979100155526,-0.4115819171281378,-0.7902617038052062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
